text,label
what do i do if i already had a card with you guys?,card_linking
i didn't make a payment at this business.,card_payment_not_recognised
"my pin is not working, can you help?",pin_blocked
where do you deliver cards to?,order_physical_card
is it possible to get a card outside the uk?,country_support
do you have a fee for receiving a sepa transfer?,top_up_by_bank_transfer_charge
can i change my pin without being physically present?,change_pin
i need to cancel a transfer,cancel_transfer
i can't figure out how to unblock my pin number. can you help me?,pin_blocked
what are the cards and currencies that you support?,supported_cards_and_currencies
someone may have made an error in figuring out the rate of exchange. i should have received more cash than i did on my most recent withdrawal.,wrong_exchange_rate_for_cash_withdrawal
can i use google pay for topping up,apple_pay_or_google_pay
please tell me where i can update my details since i moved.,edit_personal_details
is it normal to get charged extra when i use my card?,card_payment_fee_charged
i don't have my card in 1 week. should i be worried?,card_arrival
what do i do if my card expires soon?,card_about_to_expire
is my child too young to sign up?,age_limit
i tried to transfer but it was declined,declined_transfer
which fiat currencies are supported for holding and exchanging?,fiat_currency_support
which countries are supported,country_support
i was charged twice.,transaction_charged_twice
"hello, i have tried using crypto top up but it is not working. i had some money in my account but i'm not sure what happened",top_up_reverted
what are some of the restrictions that the disposable cards have?,disposable_card_limits
i was supposed to get a refund but i do not see it on my statement. when is it going to be updated?,Refund_not_showing_up
what is the wait time for delivery to the us?,card_delivery_estimate
why are you not accepting my transfer!! i've tried a couple times already now and it just keeps showing an error message,beneficiary_not_allowed
tell my why my topup is pending.,pending_top_up
"the past few times i've been to the atm, i was charged a withdrawal fee. have your policies changed regarding fees?",cash_withdrawal_charge
where do my available funds come from?,verify_source_of_funds
help me! i don't know what my password is.,passcode_forgotten
"i'm waiting for a money transfer to show, still.",pending_transfer
what are the currency exchange fees?,exchange_charge
can you please reactivate my card?,card_linking
i want to add money automatically when i travel.,automatic_top_up
i have an emergency and lost my phone. i need help accessing my account.,lost_or_stolen_phone
i'm being asked for a verification code. where do i find it?,verify_top_up
i need my card to be activated right now.,activate_my_card
"sort your top up out please! it's been pending since an hour already, can you please make this go through asap i really need the money",pending_top_up
i want to delete my account. how do i do this?,terminate_account
i was made to pay an additional pound!,extra_charge_on_statement
"i've been waiting since friday, where is my money?",transfer_not_received_by_recipient
how do i access the auto topup option?,automatic_top_up
i have a question regarding the pin of the card?,get_physical_card
my account says i have money but i withdrew it in cash.,pending_cash_withdrawal
what is the extra fee that was added when i used the card?,card_payment_fee_charged
it's been some time ago that i placed an order and it just isn't coming. at this point just give me back my money because i'm not paying them.,request_refund
how can i transfer some money into a foreign account?,transfer_into_account
the transger i tried to make failed.,failed_transfer
i just replaced my phone so do i have to make a new account?,lost_or_stolen_phone
i messed up a transfer and need to reverse it.,cancel_transfer
how do i get into my account and edit my details,edit_personal_details
how do i verify my identity online,verify_my_identity
i urgently need to transfer something from china. how long can i expect it to take?,transfer_timing
hi! what documents can i use to verify my identity?,verify_my_identity
is there a limit on disposable cards?,disposable_card_limits
a couple weeks ago there was a debit taken from my account from a transaction i don't recall. is it possible to trace this transaction to make sure i'm not being scammed?,direct_debit_payment_not_recognised
in which stores can i shop with this card?,card_acceptance
why can i not choose the card i want?,visa_or_mastercard
i am unaware of what my password is.,passcode_forgotten
when i travel can it top up automatically,automatic_top_up
"this morning, i tried to send money to my friends several times but each time the transfer fails. why does it keep failing? the transfer gets rejected but i do not know what is causing it to be rejected.",failed_transfer
"i accidentally chose to exchange gbp, but i need to pick aud. how can i change it?",exchange_via_app
how long does it take for a money transfer to show up?,pending_transfer
what is the number of transactions for one disposable card?,disposable_card_limits
why have i not got my new card?,card_arrival
i want a reason as to why my beneficiary is not allowed?,beneficiary_not_allowed
i didn't get the correct amount of money from the atm machine,wrong_amount_of_cash_received
i think you reverted my top up.,top_up_reverted
why did i not get my refund yet?,Refund_not_showing_up
how long do i wait for my pin,get_physical_card
this disposable virtual card is not working.,virtual_card_not_working
my card was charged more than expected.,card_payment_fee_charged
how do i request the pin?,get_physical_card
does google pay offer a top up option?,apple_pay_or_google_pay
how long is the wait for a money transfer to show up?,pending_transfer
what is the basis of your exchange rates?,exchange_rate
how do i topup while traveling?,automatic_top_up
why do i need to show id,verify_my_identity
there are strange transactions on my account. what should i do if i think someone stole my details?,compromised_card
how long am i to wait before the transfer gets to my account?,transfer_timing
i need my pin unlocked.,pin_blocked
why hasn't my in country transfer gone through yet? i confirmed the account info a couple days ago but the payment hasn't been posted yet.,transfer_not_received_by_recipient
why did i get less cash than what i asked in the atm?,wrong_amount_of_cash_received
details need to be modified,edit_personal_details
it appears my topup is still pending.,pending_top_up
why was there an extra charge because i used my card to pay?,card_payment_fee_charged
can i call to get my card activated?,activate_my_card
"just received my replacement card, what steps do i need to take to activate it?",activate_my_card
i have been trying to make a transfer and it won't go through. i have checked all the receipts and its all correct but still won't let me do it.,declined_transfer
"i can't see if the transfer i did a couple days ago is in my account yet. i double checked my info before sending, too. can you check this?",transfer_not_received_by_recipient
the exchange rate is incorrect on an item i recently purchased in a foreign country.,card_payment_wrong_exchange_rate
"cash withdrawal has been pending, why is it so?",pending_cash_withdrawal
why isn't topup working? my topup money disappeared after i saw that it was successfully transferred. is it gone? where did it go?,top_up_reverted
a fee shouldn't apply to me if my card was stolen.,lost_or_stolen_card
i'm not satisfied with the services and no longer want to be a customer,terminate_account
where do i pay with my card?,card_acceptance
"hello, i was just went through my recent transaction on my bank account and i just noticed that i was charged twice at a place that ate at this past week. can i get that second transaction removed from my account?",transaction_charged_twice
do i need to verify my top up?,verify_top_up
why can't i get my top up to work in apple pay?,apple_pay_or_google_pay
explain to me how to verify the topup card.,verify_top_up
i did not receive the right amount of cash.,wrong_amount_of_cash_received
i have a cash withdrawal in my statement. why is that?,cash_withdrawal_not_recognised
can i top up my account with google pay?,apple_pay_or_google_pay
can i keep using my card after it expires?,card_about_to_expire
my card is about to expire. are there any costs with a replacement card? how quick do you mail it to me?,card_about_to_expire
how do i check to see why my card payment was declined?,declined_card_payment
can cards be dispatched on a specific date?,card_delivery_estimate
how do i transfer money between two of my accounts?,transfer_into_account
"i made a mistake of transferring, can i cancel my previous transfer?",cancel_transfer
why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed
"i want to top up by card, what do you support?",supported_cards_and_currencies
there is a payment in the app that i did not approve,card_payment_not_recognised
i attempted to deposit a cheque yesterday but the balance isn't showing today. is it still pending?,balance_not_updated_after_cheque_or_cash_deposit
what do you do with all the identity information you're collecting from me?,why_verify_identity
i have questions about how to transfer money to my account.,transfer_into_account
is there a discount for multiple currency exchanges?,exchange_charge
i need to cancel a purchase that i made the other day.,request_refund
i used the wrong account number!,cancel_transfer
how do i change my name after marriage,edit_personal_details
an incorrect exchange rate was applied to an item i bought.,card_payment_wrong_exchange_rate
i can't add any more money.,top_up_failed
i found my lost card. am i still able to use it?,card_linking
what is the rate for exchange fees?,exchange_charge
why are all my identity details required,why_verify_identity
are there limits to businesses that will accept this card?,card_acceptance
i looked on the app and it says i withdrew cash. i didn't!,cash_withdrawal_not_recognised
my transfer to another account was not allowed. why is that?,beneficiary_not_allowed
i entered in the wrong pin. please help me unlock my account.,pin_blocked
i need to update my phone number.,edit_personal_details
how long do i need to wait til my top up isn't pending?,pending_top_up
why hasn't my refund appeared on my statement?,Refund_not_showing_up
i had a card payment that was declined. why?,declined_card_payment
"some cash was withdrawn in the app, but i did not do it.",cash_withdrawal_not_recognised
what type of card will i receive?,visa_or_mastercard
my card got stuck in an atm.,card_swallowed
"one of my charges was declined, but the second one went through. but i notice on my app that one of them has gone through, and the other one is still pending. please ensure that only one charge is processed. thanks",transaction_charged_twice
my credit card for was not approved for a topup transaction. what happened?,top_up_failed
"i would like to order a virtual card, where can i get one?",getting_virtual_card
why have i been charged a fee for using my card?,card_payment_fee_charged
please help. the card won't work.,card_not_working
how do i link one of your card that i already have?,card_linking
i tried to get cash in the atm but it was not approved,declined_cash_withdrawal
how do i know what my pin is?,get_physical_card
i didn't cancel my topup.,top_up_reverted
would it be possible to open up an account for children?,age_limit
i had a payment reverted and would like to figure out why.,reverted_card_payment?
i haven't received my virtual card.,getting_virtual_card
"i just got my new card, how do i activate it?",activate_my_card
this exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate
i cannot make a transfer to another account.,beneficiary_not_allowed
my card is stolen. help!,lost_or_stolen_card
i just moved to the us how do i get a card?,country_support
could you tell me why my top up isn't showing in my wallet?,topping_up_by_card
do you know the rate of exchange?,exchange_rate
how fast can i transfer something from china?,transfer_timing
i'd like to make some changes to my personal information.,edit_personal_details
"so, i see a strange fee that i've never seen before after making an online purchase from abroad. i was under the impression transfers could be made for free. i don't think this seems fair.",transfer_fee_charged
do you have to be 18 to make an account?,age_limit
i'm trying to activate the autotop up function. where is it?,automatic_top_up
i'm pretty sure my top up is still pending.,pending_top_up
why is my cash withdrawal still showing as pending?,pending_cash_withdrawal
what atms can i use this card?,atm_support
how do i get a virtual card on my device?,getting_virtual_card
there are transactions that i don't recognize. what do i do if i think someone is using my card?,compromised_card
how can i track my card's delivery?,card_arrival
the wrong exchange rate was applied to me while pulling out cash.,wrong_exchange_rate_for_cash_withdrawal
how long will my transfer stay pending?,pending_transfer
how can i check for an unsupported merchant for my transfer request?,declined_transfer
i did not set up a direct debit i have,direct_debit_payment_not_recognised
how long to uk transfers usually take? i made a transfer but it didn't pop up in my history yet. i just want to make sure it went through.,balance_not_updated_after_bank_transfer
what's the tracking on the card you sent?,card_arrival
what are the countries you have offices in?,country_support
"hi, one of payment is still coming as pending for which i have already paid by card. i guess it did not processed, could you please check and update me.",pending_card_payment
my card payment might have been reverted.,reverted_card_payment?
how do i fill out the identity check?,verify_my_identity
i got charged for with a fee for paying with my card.,card_payment_fee_charged
how can i receive money?,receiving_money
what is this extra 1 fee about?,extra_charge_on_statement
how do i know where i can use my card?,card_acceptance
where can money withdrawals be made?,atm_support
"i just noticed that i supposedly made a payment to a seller a while back. the problem is, i don't recognize the seller. there must be a way to see who it is or track the payment. can you do that, because i don't remember this transaction?",direct_debit_payment_not_recognised
how can i cancel this transaction?,cancel_transfer
i was not distributed all of cash that i requested,wrong_amount_of_cash_received
can you tell me how transferring money into my account works?,transfer_into_account
can you assist me in acquiring a virtual card?,getting_virtual_card
how long does it take to make an urgent transfer from china?,transfer_timing
google pay top up did not work,apple_pay_or_google_pay
"my card details could be stolen, as i didnt make these transactions",compromised_card
i bough an item and the exchange rate was incorrect.,card_payment_wrong_exchange_rate
machines make mistakes too! the atm gave me the wrong amount of money. too much!,wrong_amount_of_cash_received
"can you check about unauthorized use of my card, i think someone is using mine without my knowledge?",compromised_card
i want to close my account. the service you provide is unsatisfactory to me.,terminate_account
which flat currencies can i use from you?,fiat_currency_support
i don't know why my card payment did not work,declined_card_payment
"if i get another card, what kind of fees am i looking at?",getting_spare_card
i am having trouble verifying my id.,unable_to_verify_identity
how come when i asked for 100 it only gave me 20.00 in the app,wrong_amount_of_cash_received
can friends i have topup my account?,topping_up_by_card
why do i have a transaction showing up more than once?,transaction_charged_twice
i do not know why i was charged for the 1 transaction.,extra_charge_on_statement
can i use the card at any cash machine?,atm_support
do you issue cards for someone living in the us?,country_support
how do i request a refund?,request_refund
how do i exchange aud for gbp?,exchange_via_app
"i need to add a serious amount of cash to my card, how do i do that?",top_up_limits
one of my card payments has reverted,reverted_card_payment?
i don't know why my credit card was declined while i was trying to topup. was it something on my end or was there something wrong with the topup function?,top_up_failed
no visa please. i want to continue with mastercard.,visa_or_mastercard
why is there a fee for cash withdrawal?,cash_withdrawal_charge
where do i pay with my debit or credit card?,card_acceptance
"this past holiday i made a withdraw at the atm machine, and it seems i've been charged too much.",wrong_exchange_rate_for_cash_withdrawal
can someone please tell me how much i can topup?,top_up_limits
how long does my top up pending last?,pending_top_up
how can i revert a transaction from this morning?,cancel_transfer
how can i reset the passcode if i need to do that?,passcode_forgotten
i see a duplicate payment.,transaction_charged_twice
how do i set up my card pin?,get_physical_card
can you please check my uk account to make sure everything went alright? i made the transfer a couple of hours ago.,balance_not_updated_after_bank_transfer
my topup didn't work.,top_up_failed
what should i do if someone stole my phone?,lost_or_stolen_phone
will i be charged a fee for topping up using a european card?,top_up_by_card_charge
when will my cheque process?,balance_not_updated_after_cheque_or_cash_deposit
what is the limit on auto top?,automatic_top_up
what do i do if i do not recognise a cash withdrawal?,cash_withdrawal_not_recognised
i made a payment and it was reverted and wanted to know why?,reverted_card_payment?
i'm interested in getting a virtual card. how do i get one?,getting_virtual_card
i transferred some money to a friend of mine who urgently needs some money right now. how long will it take to get to her?,transfer_not_received_by_recipient
"i want to get a new card before my current one expires, how much will it cost me and how long will it take to get here.",card_about_to_expire
i have a trip coming up and want to add money automatically.,automatic_top_up
with one disposable card how many transactions can i do?,disposable_card_limits
who gets support?,country_support
i have an american express that i'd like to add money to my account with.,supported_cards_and_currencies
"when i bought something abroad, the exchange rate was wrong.",card_payment_wrong_exchange_rate
"help me please, i need to top up cash.",top_up_by_cash_or_cheque
where did the money i deposit go??,balance_not_updated_after_cheque_or_cash_deposit
i'd like to provide my daughter with a card could i get an additional card from my account to give her?,getting_spare_card
"i withdrew money from an atm today, and now my account is showing a different amount than what i withdrew. i checked the amount the atm gave me, and it looks like it gave me the wrong amount of money. what is the best thin for me to do to get this fixed?",wrong_amount_of_cash_received
"my phone was stolen, help!",lost_or_stolen_phone
i'm unable to verify my identity,unable_to_verify_identity
"i did a bank transfer to top up, but the money is not available.",top_up_failed
"i needed to make a payment on my account, but i typed in the incorrect number. the app won't allow me to cancel this transaction. i need it cancelled asap!!",cancel_transfer
"if someone in a different country sends me money, do i have to pay a fee?",exchange_charge
i sent money about 5 days ago and the recipient has not received the money yet.,transfer_not_received_by_recipient
there was a problem with the exchange rate on a purchase.,card_payment_wrong_exchange_rate
i can't use the app because i got mugged yesterday and they took everything. i need some help.,lost_or_stolen_phone
"in the app, where do i find my card pin?",get_physical_card
why hasn't my cheque processed?,balance_not_updated_after_cheque_or_cash_deposit
"hi, i am currently in the process of buying a flat and i am waiting for the mortgage to go through but it keeps showing up as an error. do you know what could be causing this and can you help me get the money over.",failed_transfer
why can't my beneficiary get access?,beneficiary_not_allowed
what is the charge for exchanging currency?,exchange_charge
"if there isn't a lot of money left, will it automatically topup money?",automatic_top_up
how long will a transaction to a friend take?,transfer_not_received_by_recipient
help me! i lost my card. what should i do?,lost_or_stolen_card
"there is an extra 1 charge on my statement, why is that?",extra_charge_on_statement
please help me get a refund?,request_refund
how would i top up with a cheque?,top_up_by_cash_or_cheque
i noticed an extra pound charge?,extra_charge_on_statement
i can't recognise this direct debit payment.,direct_debit_payment_not_recognised
my account shows a direct debit charge that i have never seen before,direct_debit_payment_not_recognised
i need to terminate my account immediately.,terminate_account
help my find the verification code on a topup.,verify_top_up
how do i dispute a payment i didnt make,card_payment_not_recognised
how do i fix a broken card?,card_not_working
do i need to set a limit on auto topup?,automatic_top_up
the money that i have transferred hasn't arrived yet.,balance_not_updated_after_bank_transfer
what happens if i use my account and my identity verification hasn't finished?,why_verify_identity
is there a way to track the new card you sent me?,card_arrival
who can have access to top up my account?,topping_up_by_card
is there a longer processing time for international bank transfers?,balance_not_updated_after_bank_transfer
where can i check to see where the money in my account came from?,verify_source_of_funds
how can i prove i am me?,verify_my_identity
the exchange rate for me was wrong when i was abroad.,wrong_exchange_rate_for_cash_withdrawal
my order needs to be canceled.,request_refund
why isn't my cheque deposit showing on my account? i though it would be faster and would like to to look into it and help.,balance_not_updated_after_cheque_or_cash_deposit
"i need to transfer money into my account, and i don't know how to do that.",transfer_into_account
do you accept credit cards from the us,supported_cards_and_currencies
will you charge for a physical card?,order_physical_card
what is the strange cash withdrawal on my statement?,cash_withdrawal_not_recognised
why isn't my id verified?,unable_to_verify_identity
should my top up still be pending?,pending_top_up
i can't find my phone what can i do to prevent someone from accessing my account on it?,lost_or_stolen_phone
"what are the steps to activate the card, as it does not seem to work?",activate_my_card
i would like to dispute a payment i didnt make,direct_debit_payment_not_recognised
what form of payments can i use for topping up?,top_up_by_cash_or_cheque
where do i go to receive a virtual card,getting_virtual_card
will i get a visa card or mastercard?,visa_or_mastercard
the balance does not appear to have updated.,balance_not_updated_after_bank_transfer
why is it necessary to verify the top up?,verify_top_up
how do i tell if my top up was reverted?,top_up_reverted
i will need a new card because mine is almost expired. how fast do i get a replacement and what is the cost?,card_about_to_expire
i think i was double charged,transaction_charged_twice
why did the atm give me less money than what i requested?,wrong_amount_of_cash_received
how long does it take for something to be delivered to the u.s?,card_delivery_estimate
what can i do if i got my american express in apple bay but top up is not working?,apple_pay_or_google_pay
"the app isn't letting me log in, but my info is correct.",unable_to_verify_identity
i don't recognize the direct debit payment from the app.,direct_debit_payment_not_recognised
i want to cancel my account.,terminate_account
can i auto top if i'm low on funds?,automatic_top_up
when can i expect the transfer to be complete?,transfer_timing
how much would it cost me if i transfer?,top_up_by_bank_transfer_charge
do i have to pick a creditcard brand?,visa_or_mastercard
do the disposable cards have restrictions?,disposable_card_limits
how do i open an account for my children?,age_limit
why didn't i receive the correct exchange rate for an item that i purchased?,card_payment_wrong_exchange_rate
tell me if there is a limit to topup.,top_up_limits
"so much time has gone by, the pending status shouldn't still be there shouldn't it?",pending_cash_withdrawal
how do i replace my card before it expires?,card_about_to_expire
"i didn't want to make a transaction, i want to revert it",cancel_transfer
where is the tracking number for the card?,card_arrival
is getting my identity verified required before i can use my account?,why_verify_identity
"my salary is received in the form of gbp. is it necessary to configure this? if so, where is this done?",receiving_money
do physical cards cost money?,order_physical_card
can you explain to me why a topup would still be pending?,pending_top_up
i haven't been able to complete any transactions on my card today. do you know what's wrong?,card_not_working
my contactless stopped working today for no good reason. it's not working no matter where i try to use it. can you please help me fix it?,contactless_not_working
i would like my refund for this item i bought.,request_refund
too many times i entered the incorrect pin. how can i get my account unblocked?,pin_blocked
i no longer want to keep this account.,terminate_account
do you know when the withdrawal will show?,pending_cash_withdrawal
"may i reactivate my card? i previously reported it lost, but have now found it safe and sound.",card_linking
"why am i being charged for atm cash withdrawals? the only reason i use it is because it's been free! now you expect me to pay for them, and how much is that going to cost me?",cash_withdrawal_charge
"i went to look at my topup and it was canceled, can you tell me why this happend?",top_up_reverted
i found my card! can i link it back into the app?,card_linking
why do i have to verify top up?,verify_top_up
my card is broken,card_not_working
does the app allow for exchanges between currencies?,exchange_via_app
for what reason did my topup fail?,top_up_failed
"i lost my card, what do i do now?",lost_or_stolen_card
which fiat currencies do you currently support? will this change in this future?,fiat_currency_support
whats the transfer process,transfer_into_account
my refund is still pending,Refund_not_showing_up
what does topup verification do?,verify_top_up
what are the disposable virtual card limits?,disposable_card_limits
can you tell me why my card payment did not work?,declined_card_payment
why haven't i gotten a virtual card yet?,getting_virtual_card
"hello, what is a virtual card and how do i get one?",getting_virtual_card
can i use american express with apple pay? why does it make my top up not work?,apple_pay_or_google_pay
what is the process to change my pin?,change_pin
i haven't received the cash from the check i deposited.,balance_not_updated_after_cheque_or_cash_deposit
atm refused to give me money,declined_cash_withdrawal
i need a number of disposable cards everyday.,disposable_card_limits
is there a way to order a virtual card on the website?,getting_virtual_card
where are the atms that accept this card?,atm_support
i have a friend who needs money as soon as possibly. if i were to transfer it how long will it take to get to her?,transfer_not_received_by_recipient
is there a disposable virtual card?,get_disposable_virtual_card
why is the pending status on my cash withdrawal taking so long?,pending_cash_withdrawal
why was a extra fee added to my account for transfer ?,transfer_fee_charged
can i use my salary for this?,receiving_money
what do i do if i think someone has used my card without permission? i can see a few transactions i don't recognize.,compromised_card
i made a transfer to my friend earlier and she hasn't received it yet. what's the hold up?,transfer_not_received_by_recipient
how long to take the time to solve,card_not_working
help me. my phone has been lost or stolen!,lost_or_stolen_phone
the exchange rate for my card payment doesn't seem right.,card_payment_wrong_exchange_rate
can i use google pay to top up?,apple_pay_or_google_pay
currently i can't get my card to work.,card_not_working
"how long do transfers to international banks take? i made one to france a couple of days ago, but it's still not there.",balance_not_updated_after_bank_transfer
i want to op up my account by using bank transfer. how do i go about it?,transfer_into_account
i need information explaining why my topup failed to go through,top_up_failed
"visa and mastercard, can i get them both?",visa_or_mastercard
how do i add an existing card to the app?,card_linking
i would like to cancel my purchase.,request_refund
"i tried using a foreign currency at an atm, but the atm provided me an incorrect rate. why is that?",wrong_exchange_rate_for_cash_withdrawal
"the cheque i sent a few days ago has not been deposited yet, what is the hold up?",balance_not_updated_after_cheque_or_cash_deposit
what is the fee to topup my account,top_up_by_bank_transfer_charge
how long will delivery to the us take?,card_delivery_estimate
what should i do if i see a withdrawal is pending?,pending_cash_withdrawal
is it possible to have a discount for exchanging currency frequently?,exchange_charge
what currencies do you accept for adding money?,supported_cards_and_currencies
"i need a card reactivation, i had reported my card lost but i ran across it in my jacket.",card_linking
is there a way to see my money's source?,verify_source_of_funds
how do i change my account details?,edit_personal_details
verifying topup cards necessary?,verify_top_up
can you find out why my credit card didn't process payment? it was declined for top up so what's the deal?,top_up_failed
i tried activation my card and it didn't employment,activate_my_card
my card would not work at a shop.,declined_card_payment
my statement is showing i was charged a dollar and i am not sure why.,extra_charge_on_statement
i am trying to complete a transfer but i keep getting an error message.,beneficiary_not_allowed
what do i need to do to transfer money with my credit card?,topping_up_by_card
how long does it take for my id to verify?,unable_to_verify_identity
how much is it to receive money?,top_up_by_bank_transfer_charge
what amount can i topup?,top_up_limits
why is there a pending hold on one pound on my statement?,extra_charge_on_statement
why was i charged a fee for my withdrawal?,cash_withdrawal_charge
i did not receive my full withdrawal amount,wrong_amount_of_cash_received
how can i receive my salary in another currency?,receiving_money
your exchange rate was off. i was charged extra on my payment that i made last saturday.,card_payment_wrong_exchange_rate
what is the disposable card for?,get_disposable_virtual_card
how long will it take for my money to be deposited?,pending_top_up
i wondered if multiple currencies is okay?,fiat_currency_support
my topup funds aren't available yet.,pending_top_up
why do we need to verify a topup card?,verify_top_up
what should i do if i can't prove my identity.,unable_to_verify_identity
there is a 1 extra fee in my statement,extra_charge_on_statement
why is my purchase showing as pending?,pending_card_payment
how do i go about getting a refund?,request_refund
how do i get top up to work in apple pay?,apple_pay_or_google_pay
what happens when i money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient
is my daughter eligible to open an account?,age_limit
i have made a card payment but it did not completed still showing as pending. please tell me when it will be completed.,pending_card_payment
is it possible to get another card?,getting_spare_card
i added money but my topup wasn't processed by the app.,top_up_failed
can i set it up to add money every few days automatically while i am traveling?,automatic_top_up
are swift transfers supported?,top_up_by_bank_transfer_charge
help me change my pin.,change_pin
"i'm having an issue with transaction. i topped up my account and saw it went through, but that was a few days ago and the money isn't in my account any more. what's up with that?",top_up_reverted
why has another fee been placed on my statement?,extra_charge_on_statement
how do i go about ordering a new bank card?,card_about_to_expire
where can the cards be delivered?,order_physical_card
is there a way i can have a mastercard?,visa_or_mastercard
can you tell me why my card payment was cancelled?,reverted_card_payment?
what information do i need to gather in order to activate my card?,activate_my_card
can i get money in my home currency at an atm? i'm on vacation and don't have cash with me. this is cause for a bit of concern. is it possible to withdraw here without additional cost?,wrong_exchange_rate_for_cash_withdrawal
can you help me with proving my identity?,unable_to_verify_identity
can i use this card at any store?,card_acceptance
i attempted to get cash in the atm but i was denied,declined_cash_withdrawal
how come i got charged extra for withdrawing cash?,cash_withdrawal_charge
card payment has be declined.,reverted_card_payment?
my top up was rejected. why?,top_up_reverted
what is the time frame that transfers normally take from a uk account? i just completed a transfer and nothing shows up. i need to know if everything is alright.,balance_not_updated_after_bank_transfer
why have i not received my pin,get_physical_card
"give me my card, i need it now!",card_delivery_estimate
this is the first time i've tried to get my money out of an atm and it didn't work. please give me my money,declined_cash_withdrawal
can i use a visa or mastercard?,visa_or_mastercard
in my account i noticed my atm withdrawal is still pending,pending_cash_withdrawal
there's a card payment i didn't make,card_payment_not_recognised
why is your exchange rate so bad?,card_payment_wrong_exchange_rate
i was only given 20 after trying to withdraw 100,wrong_amount_of_cash_received
why am i unable to withdraw my money through this card?,declined_cash_withdrawal
how many times can i use a virtual card?,disposable_card_limits
why hasn't my top up gone through?,pending_top_up
i'm not sure where my phone is. can someone else use the app?,lost_or_stolen_phone
i was charged the wrong exchange rate on a purchase,card_payment_wrong_exchange_rate
i noticed that the exchange rate applied to a recent purchase i made abroad was incorrect.,card_payment_wrong_exchange_rate
my salary comes in gbp can i change my options somewhere?,receiving_money
can i order a card?,order_physical_card
can i use a bank transfer to add money to my account?,transfer_into_account
i must have entered my pin wrong.,pin_blocked
i need some help figuring out what this strange payment is on my account. it's stays pending and won't go away.,extra_charge_on_statement
why was i denied the option to transfer money to a selected beneficiary?,beneficiary_not_allowed
"i reside in the us, but i want a card.",country_support
"hi, i found a large amount payment in my old statements which i am sure was not made by me. i am aware that the time has passed but is there a way to raise a dispute for this payment now?",direct_debit_payment_not_recognised
can i transfer money to my card via banktransfer?,transfer_into_account
why didn't i receive all the cash i requested?,wrong_amount_of_cash_received
money is not in recipients account.,transfer_not_received_by_recipient
how many active cards can i have?,getting_spare_card
i want to top up my account with a cheque,top_up_by_cash_or_cheque
i want to stop my account,terminate_account
"hi, i am unable to use my card in atm. i had tried my card in two atms but both atms declined it. could you please check my account?",declined_cash_withdrawal
how can i create another card linked to this account?,getting_spare_card
i would like to track the card you sent to me.,card_arrival
is there a number to call to get my pin unblocked?,pin_blocked
i would like to change to a different currency.,exchange_via_app
why was my transaction declined?,failed_transfer
you did not give me the correct exchange rate for an item that i bought.,card_payment_wrong_exchange_rate
how do i know how much money i will have when i travel abroad?,exchange_rate
there is a payment showing as pending and hasn't posted for a few days. when will it post?,pending_card_payment
how will i know when i get my refund?,Refund_not_showing_up
i contacted the seller and he won't respond. please just refund me my money.,Refund_not_showing_up
i will not be able to verify my identity.,unable_to_verify_identity
can you tell me when my card will arrive?,card_delivery_estimate
where do my funds originate from?,verify_source_of_funds
if my card is about to expire how long would it take to receive a new one and how much would that cost me?,card_about_to_expire
how do i add money from my amex card to top up,supported_cards_and_currencies
someone might be using my card. what should i do?,compromised_card
how's the exchange rate?,exchange_rate
the app says i got cash from an atm but i didn't,cash_withdrawal_not_recognised
"what is going on, i have entered my passcode and its not working",passcode_forgotten
"in the exchange and holding, what fiat is allowed?",fiat_currency_support
how can i find the source for my available funds and money?,verify_source_of_funds
help! my card is stolen.,lost_or_stolen_card
i would like to receive my salary in a different currency. how does that work?,receiving_money
why did my credit card get declined for top up?,top_up_failed
my transfer has been pending for a long time now. i already double checked my account info and it is correct. why is it taking so long in 2018 to transfer money?,pending_transfer
tell me how to get a refund for something i bought.,request_refund
can third party fees affect a transfer?,top_up_by_bank_transfer_charge
why verify the topups?,verify_top_up
why do i need to have my identity verified?,why_verify_identity
"i've got a problem i purchased an item maybe a week or two ago, but to the payment came back to my account! i've already got what i ordered, so why are the payment funds showing up in my account?",reverted_card_payment?
will it be possible to change from usd to gbp with this app?,exchange_via_app
how do i unblock my card?,pin_blocked
where are you present globally?,country_support
i don't think that my topup worked.,top_up_failed
the app passcode has completely slipped my mind.,passcode_forgotten
i've lost my card. what can i do about that?,lost_or_stolen_card
what's your refund policy if i bought an item from you?,request_refund
there is a transaction showing up several times.,transaction_charged_twice
i tried to make a transfer and it didn't work.,failed_transfer
how can i exchange currencies using your app?,exchange_via_app
i have an outgoing transaction,pending_transfer
i believe my card payment has reverted,reverted_card_payment?
how come my refund hasn't appeared on my statement?,Refund_not_showing_up
does the pin come under separate cover?,get_physical_card
i can't log in,passcode_forgotten
can you tell me about these disposable virtual cards?,get_disposable_virtual_card
what is the max i can top up?,top_up_limits
is there a way to view the history on where my funds came from?,verify_source_of_funds
what can i do to make my physical card work?,card_not_working
"i purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?
are there only certain atm machines where i can use this card?,atm_support
i am not happy with your company. please delete my account asap.,terminate_account
can i convert currency with the app?,exchange_via_app
